topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
COVID-19	106	http://twitter.com/user/status/1363386810060050433	SBS has today released videos in more than 60 languages, including AUSLAN, informing communities about Australia’s COVID-19 vaccination roll-out plan, how vaccines work and how they are approved in Australia. #VaccineAustralia #COVID19 https://t.co/8fRsVxs1ND https://t.co/Wf8cwZUdpn	1		
COVID-19	107	http://twitter.com/user/status/1370692800497467393	A new vaccine partnership agreed between the United States, Japan, India and Australia plans to flood Asian and Pacific island nations with “at least” 1 billion Covid vaccine doses by 2022 https://t.co/dqDsnRs9M9	1		
COVID-19	108	http://twitter.com/user/status/1370443379113402378	Communique of the Coordinating Bureau of the Non-Aligned Movement on affordable, timely, equitable and universal access by all countries to COVID-19 vaccines. 👉 https://t.co/9dUdqZeXSD https://t.co/Duu4OWCvkx	0		
COVID-19	109	http://twitter.com/user/status/1368941922018942977	The more Covid spreads globally, the more it will mutate into strains that are more infectious, more deadly, and more resistant to vaccines. We agree with @SenBooker: To truly end the pandemic, Biden must take bold steps to ramp up global vaccine access. https://t.co/ZJG3zipdkc	1		
COVID-19	110	http://twitter.com/user/status/1369988661815689218	My investigation for @bmj_latest on what the EMA leaked material tells us about mRNA instability and the Covid-19 vaccines. A story about #transparency and the urgent need for the scientific community to be granted access to full data: https://t.co/NTBYwehwIx	0		
COVID-19	111	http://twitter.com/user/status/1369247283091566599	Note; “COVID-19 vaccines are very safe with high efficacy, particularly in preventing severe disease, hospitalization and death” ~ Dr. Phionah Atuhebwe #COVIDVaccinationUG #mohdelivers	1		
COVID-19	112	http://twitter.com/user/status/1352347770758320129	How mRNA #COVID vaccines work, with help from @NoahIvers and @19ToZero and @RosemaryKilleen at @UWPharmacy. More resources here: https://t.co/J8DxqKhF9x https://t.co/Fu8wTWip8b	0		
COVID-19	113	http://twitter.com/user/status/1370842636089765897	President Biden, under intense pressure to donate excess coronavirus vaccines to needy nations, moved to address the global shortage in another way — by partnering with Japan, India and Australia to expand global vaccine manufacturing capacity https://t.co/nyDxDEde8A	1		
COVID-19	114	http://twitter.com/user/status/1369425741423722506	‘Enough is enough’: Boston school bus drivers picket, calling for COVID-19 vaccines and testing at bus yards https://t.co/SqUNl9ctXX via @BostonGlobe	0		
COVID-19	115	http://twitter.com/user/status/1365226137681600512	For many of us, the conversations we have with family are some of the most valuable. They’re where we go to for advice and support. We listened in on some of those chats, to hear directly from families their experiences, thoughts and feelings on the Covid-19 vaccines. https://t.co/OfSsu70C5p	0		
COVID-19	116	http://twitter.com/user/status/1369037738880741379	Men and women tend to respond differently to many kinds of vaccines, including the Covid-19 vaccines. Researchers say it is probably because of a mix of factors, including hormones, genes and the dosing of the shots. https://t.co/ZqAskWgJVB	1		
COVID-19	117	http://twitter.com/user/status/1367574018451210240	In good news, the US 7-day average of vaccines administered has exceeded 2 million for the first time and is only increasing. https://t.co/bWkDHsluCY https://t.co/Yf7bx7nwEV	1		
COVID-19	118	http://twitter.com/user/status/1365683864602087435	The United States, the wealthiest nation in the world, with the highest number of Covid-19 deaths — now over half a million — should be leading the charge to share life-saving vaccines and treatments around the globe. https://t.co/tw2yy0ayAU	1		
COVID-19	119	http://twitter.com/user/status/1365618698388660227	🇬🇭🇨🇮 Ghana and Ivory Coast are the first nations in the world to receive Covid-19 vaccines through Covax. The global vaccine equity scheme aims to provide at least 2 billion doses to lower-income countries https://t.co/HiwwzPGMdK https://t.co/gVKroXYFDu	1		
COVID-19	120	http://twitter.com/user/status/1371061216131567618	Africa needs access to Covid-19 vaccines, in sufficient quantities, quickly and at affordable prices.@EmmanuelMacron @AUC_MoussaFaki @CyrilRamaphosa @BillGates @KGeorgieva @NOIweala @antonioguterres @POTUS @PaulKagame @DrTedros @AbiyAhmedAli @KamalaHarris @AminaJMohammed	1		
COVID-19	121	http://twitter.com/user/status/1370833557938184195	Michigan is doing a good job of getting vaccines into arms. Some of the rural health departments have been outstanding. Thank you @POTUS, @GovWhitmer &amp; all the hard working nurses &amp; support people making this happen! #wtpBLUE #Fresh https://t.co/a8j1f0f1mV	0		
COVID-19	122	http://twitter.com/user/status/1368565129583935489	Thank you to the Government of India for the donation of the 100,000 doses of the AstraZeneca vaccine. The vaccines arrived this afternoon and is a boost to our COVID-19 Vaccination exercise that will start on 10 March 2021. https://t.co/ka3lcWG6TW	1		
COVID-19	123	http://twitter.com/user/status/1370142489764528128	Pfizer and BioNTech will exceed their original global target for COVID-19 vaccines by as much as 20% this year, Pfizer Chief Executive Albert Bourla told @Reuters https://t.co/HJoIm8X8V0 https://t.co/Jy0RZok8Sk	1		
COVID-19	124	http://twitter.com/user/status/1369577517435269122	You may experience side effects after your #COVID19 vaccine. This is because vaccines work by triggering a response in a person's immune system. Most side effects are mild and only last a short time. More on the vaccine: ▶️ https://t.co/6ePOXYDfmG https://t.co/xb666J4Gcn	1		
COVID-19	125	http://twitter.com/user/status/1367999546903650304	It was just this week that we found out the Johnson &amp; Johnson vaccine was approved. Now on Friday, those vaccines are going into Minnesotans’ arms.   To the @Vikings team who stepped up and set up a vaccination site in record time, thank you. Fighting COVID is a team effort. https://t.co/JM0gTZX8N6	1		
COVID-19	126	http://twitter.com/user/status/1366169316115296256	JJ vaccine does what Moderna and Pfizer do - it keeps you protected from severe Covid and prevents hospitalization and death. When my patients ask me which vaccine to take, trust that I’ll be telling them to take any of the three vaccines they can get.	1		
COVID-19	127	http://twitter.com/user/status/1365039860700958720	It's OK to have questions about the COVID-19 vaccines...get the answers at https://t.co/aoM1GnuEs1 and let's get back to being together! @AdCouncil	0		
COVID-19	128	http://twitter.com/user/status/1370496908574199809	Great to be at Concordia Lutheran Church in Brevard County to announce an additional vaccination site that will provide 4,000 Johnson &amp; Johnson vaccines over four days to seniors age 65 and older. More here - https://t.co/Jg3GSFCvuX https://t.co/HHPMLGrXZA	1		
COVID-19	129	http://twitter.com/user/status/1370275496982941696	I see that #AstraZeneca paid a lot to #media but truth is that their vaccine as all COVID-19 #vaccines are unproved and may or may not prevent COVID-19. https://t.co/B7PGAyudn0 Evidence in my blog. Rest is propaganda loves. If someone says opposite he/she is paid to state it. https://t.co/tC5vZGYB7t	1		
COVID-19	130	http://twitter.com/user/status/1369505827774734336	Alaska makes vaccines available to those 16 and older, becoming 1st state to remove eligibility. The state has become a leader in quickly vaccinating its residents, benefiting from relationships with tribal health organizations. requirements https://t.co/ZIgp9on2AW	1		
COVID-19	131	http://twitter.com/user/status/1367133935474515971	"Dr. Ashish Jha says on @the_herald podcast ""we now have a pretty high degree of certainty"" that Covid vaccines reduce transmission and says his best guess is that they reduce transmission by 70-90%. https://t.co/Gf1Yxen5pf"	1		
COVID-19	132	http://twitter.com/user/status/1369746723531264004	South Africa, India, and more than 100 other nations have called on the World Trade Organization to temporarily waive patents for COVID-19 vaccines https://t.co/vxEn8RURWr https://t.co/ULseR92LMf	1		
COVID-19	133	http://twitter.com/user/status/1367295358154403840	The FDA set a goal for Covid-19 vaccines trials of an efficacy rate of at least 50% and a confidence interval lower bound of no lower than 30%. Here are efficacy confidence intervals from major coronavirus vaccine trials. https://t.co/N1it9ZKnQW https://t.co/yWtdaiLS0l	1		
COVID-19	134	http://twitter.com/user/status/1364978735116599299	Creating the foundation today to address challenges of tomorrow: we’re evaluating a 3rd dose of our #COVID19 vaccine against current &amp; new variants. We’re also discussing regulatory pathways similar to that of the flu vaccine to adapt vaccines if needed. https://t.co/13moUoWmvO	1		
COVID-19	135	http://twitter.com/user/status/1368902758770806788	BREAKING: The Richmond and Henrico Health Districts today will begin registering people in the rest of Phase 1B for COVID-19 vaccines, including those 16-64 with pre-existing conditions.	1		
COVID-19	136	http://twitter.com/user/status/1364332661859373060	Denying poor countries the Covid vaccine to allow Pharma to profit from IP is cruel &amp; morally bankrupt. This should be a no-brainer. President Biden must grant the waiver so that millions around the world can develop the vaccine and save lives. https://t.co/VWjNEIvrT6	0		
COVID-19	137	http://twitter.com/user/status/1370587787142004737	China is doing a much better job sharing its Covid vaccine with the world than Western nations are https://t.co/UBPbcHfy7n (via @bopinion)	0		
COVID-19	138	http://twitter.com/user/status/1367838067537702921	This month, two of Cuba's homegrown COVID vaccines, Soberana 02 and Abdala, will commence final-stage clinical trials and scale up production, with immunization of at-risk groups slated for late March. https://t.co/zS1P3H4NYk https://t.co/zOUKDNg19Q	1		
COVID-19	139	http://twitter.com/user/status/1347155635016769536	The vaccines approved for use in the UK have been developed by Pfizer/BioNTech and Oxford/AstraZeneca. They have met strict standards of safety, quality and effectiveness. Read more 👇 https://t.co/MPCevFV6SM	1		
COVID-19	140	http://twitter.com/user/status/1359822259364462592	(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) said on Wednesday people who have been given full doses of the coronavirus vaccine no longer need to quarantine after an exposure to someone with the COVID-19 disease. ⁦@CDCgov⁩ https://t.co/tYqmmUfoTM	1		
COVID-19	141	http://twitter.com/user/status/1368642107704020996	“What we really are hoping for &amp; what we want out of these vaccines is that we keep people out of the hospital and we keep people from dying,” - BMC's infectious diseases expert, @JaBarocas weighs in on the introduction of a new #vaccine, via @IBTimes: https://t.co/G2NPxAnRaO	0		
COVID-19	142	http://twitter.com/user/status/1365833615452614656	Newly updated: Comparing the #COVID19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson https://t.co/P4vBP5lwAj via @statnews @HelenBranswell	0		
COVID-19	143	http://twitter.com/user/status/1370755808477253634	Several states have moved from risk-based to age-based systems for distributing COVID-19 vaccines. People with high-risk disabilities say that change cast them aside — and that they should've been prioritized. https://t.co/YI6MKewlmt	1		
